date,high,low,opening_price,closing_price,volume
16-01-18 0:00,6.6,6.4,6.4,6.6,459910
15-01-18 0:00,6.5,6.4,6.5,6.5,116162
14-01-18 0:00,6.6,6.4,6.5,6.5,118897
11-01-18 0:00,6.6,6.5,6.5,6.6,511165
10-01-18 0:00,6.6,6.5,6.5,6.6,339808
09-01-18 0:00,6.6,6.5,6.5,6.5,64634
08-01-18 0:00,6.6,6.5,6.5,6.6,486384
07-01-18 0:00,6.6,6.5,6.5,6.5,31584
04-01-18 0:00,6.6,6.5,6.6,6.5,9418
03-01-18 0:00,6.6,6.5,6.5,6.6,272489
02-01-18 0:00,6.6,6.5,6.6,6.5,522735
01-01-18 0:00,6.6,6.4,6.5,6.6,57605
30-12-19 0:00,4.3,4.2,4.2,4.3,208957
29-12-19 0:00,4.3,4.2,4.2,4.2,289149
26-12-19 0:00,4.3,4.2,4.2,4.3,40362
24-12-19 0:00,4.3,4.2,4.2,4.2,199583
23-12-19 0:00,4.3,4.2,4.2,4.2,230775
22-12-19 0:00,4.3,4.2,4.2,4.2,236668
19-12-19 0:00,4.3,4.2,4.2,4.2,34752
18-12-19 0:00,4.3,4.2,4.2,4.2,169382
17-12-19 0:00,4.2,4.2,4.2,4.2,134850
15-12-19 0:00,4.3,4.2,4.2,4.2,53315
12-12-19 0:00,4.2,4.1,4.2,4.2,208631
11-12-19 0:00,4.3,4.2,4.2,4.2,114336
10-12-19 0:00,4.3,4.1,4.1,4.2,243696
09-12-19 0:00,4.3,4.2,4.2,4.2,128652
08-12-19 0:00,4.3,4.2,4.2,4.2,182658
05-12-19 0:00,4.3,4.2,4.2,4.2,69804
04-12-19 0:00,4.3,4.2,4.2,4.2,100053
03-12-19 0:00,4.2,4.2,4.2,4.2,162262
02-12-19 0:00,4.3,4.2,4.2,4.3,67044
01-12-19 0:00,4.2,4.2,4.2,4.2,200877
28-11-19 0:00,4.3,4.2,4.2,4.2,165652
27-11-19 0:00,4.3,4.2,4.2,4.2,105195
26-11-19 0:00,4.3,4.2,4.2,4.2,95643
25-11-19 0:00,4.3,4.2,4.2,4.2,191085
24-11-19 0:00,4.3,4.2,4.2,4.2,73556
21-11-19 0:00,4.3,4.2,4.2,4.2,391656
20-11-19 0:00,4.4,4.3,4.3,4.3,435400
19-11-19 0:00,4.3,4.2,4.2,4.3,185424
18-11-19 0:00,4.2,4.2,4.2,4.2,179038
17-11-19 0:00,4.2,4.2,4.2,4.2,129568
14-11-19 0:00,4.3,4.2,4.2,4.2,424740
13-11-19 0:00,4.2,4.1,4.1,4.2,261049
12-11-19 0:00,4.2,4.1,4.1,4.1,375369
11-11-19 0:00,4.2,4.1,4.1,4.2,122569
07-11-19 0:00,4.2,4.1,4.1,4.1,94924
06-11-19 0:00,4.2,4.1,4.1,4.1,334957
05-11-19 0:00,4.1,4,4.1,4.1,267098
04-11-19 0:00,4.1,4,4,4.1,696800
03-11-19 0:00,4.1,4,4,4,93282
31-10-19 0:00,4.1,3.9,4,4,282459
30-10-19 0:00,4,3.9,3.9,4,840537
29-10-19 0:00,4,3.9,3.9,3.9,499202
28-10-19 0:00,4,3.9,4,3.9,249488
27-10-19 0:00,4,3.9,4,3.9,209361
24-10-19 0:00,4.1,3.9,4,4,179153
23-10-19 0:00,4,3.9,4,3.9,255713
22-10-19 0:00,4.1,3.9,4.1,4,232220
21-10-19 0:00,4.1,4,4.1,4,260932
20-10-19 0:00,4.2,4.1,4.1,4.1,243513
17-10-19 0:00,4.1,4,4.1,4.1,226340
16-10-19 0:00,4.1,4,4.1,4,314784
15-10-19 0:00,4.2,4,4.1,4.1,157429
14-10-19 0:00,4.1,4,4,4,342726
13-10-19 0:00,4.1,4,4.1,4,444071
10-10-19 0:00,4.4,4.1,4.3,4.1,927823
09-10-19 0:00,4.5,4.3,4.4,4.3,356077
07-10-19 0:00,4.6,4.2,4.2,4.4,1505459
06-10-19 0:00,4.3,4.1,4.2,4.2,549916
03-10-19 0:00,4.3,4.1,4.2,4.2,1295285
02-10-19 0:00,4.2,4,4.1,4.1,433138
01-10-19 0:00,4.2,4,4.2,4.1,317683
30-09-19 0:00,4.2,4,4,4.1,428746
29-09-19 0:00,4.1,4,4,4.1,414216
26-09-19 0:00,4.1,4,4,4.1,380824
25-09-19 0:00,4.2,4,4.2,4.1,127232
24-09-19 0:00,4.2,4,4,4.1,815606
23-09-19 0:00,4.1,3.9,3.9,4,502950
22-09-19 0:00,4,3.9,3.9,3.9,86463
19-09-19 0:00,4,3.9,3.9,3.9,274283
18-09-19 0:00,4,3.9,4,3.9,97190
17-09-19 0:00,4.1,3.9,4,4,341018
16-09-19 0:00,4.1,3.9,3.9,4,604244
15-09-19 0:00,4,3.9,3.9,4,206938
12-09-19 0:00,4,3.9,3.9,3.9,336370
11-09-19 0:00,4.1,3.9,3.9,3.9,241803
09-09-19 0:00,4.1,3.9,4,3.9,492019
08-09-19 0:00,4.1,4,4,4,247662
05-09-19 0:00,4.1,3.9,4.1,4,1038432
04-09-19 0:00,4.2,4,4.1,4,726442
03-09-19 0:00,4.2,4.1,4.1,4.1,68686
02-09-19 0:00,4.2,4,4.1,4.1,528369
01-09-19 0:00,4.2,4.1,4.2,4.1,357297
29-08-19 0:00,4.3,4.1,4.2,4.2,469941
28-08-19 0:00,4.3,4.1,4.3,4.2,467646
27-08-19 0:00,0,0,0,4.4,0
26-08-19 0:00,4.5,4.4,4.4,4.4,377666
25-08-19 0:00,4.5,4.4,4.4,4.4,698942
22-08-19 0:00,4.5,4.4,4.4,4.4,499413
21-08-19 0:00,4.5,4.4,4.5,4.4,250214
20-08-19 0:00,4.5,4.4,4.5,4.5,165432
19-08-19 0:00,4.6,4.4,4.5,4.5,545210
18-08-19 0:00,4.6,4.5,4.5,4.5,249058
08-08-19 0:00,4.6,4.4,4.4,4.5,870589
07-08-19 0:00,4.5,4.4,4.5,4.4,360204
06-08-19 0:00,4.5,4.4,4.5,4.4,809384
05-08-19 0:00,4.6,4.4,4.5,4.5,643974
04-08-19 0:00,4.6,4.3,4.6,4.3,1085550
01-08-19 0:00,4.7,4.4,4.7,4.5,1249227
31-07-19 0:00,5,4.6,5,4.7,1684462
30-07-19 0:00,5.3,5,5.3,5.1,1105439
29-07-19 0:00,5.3,5.1,5.2,5.2,1123360
28-07-19 0:00,5.6,5.2,5.6,5.3,1555480
25-07-19 0:00,6,5.5,5.9,5.6,2921909
24-07-19 0:00,5.8,5.2,5.3,5.8,3121610
23-07-19 0:00,5.3,5.1,5.1,5.3,1076537
22-07-19 0:00,5.4,5,5.3,5.1,1147895
21-07-19 0:00,5.4,5.1,5.2,5.3,1531308
18-07-19 0:00,5.5,5.1,5.4,5.2,1088279
17-07-19 0:00,5.7,5.3,5.6,5.4,4180939
16-07-19 0:00,5.5,5.1,5.2,5.2,783806
15-07-19 0:00,5.2,5,5.2,5.2,1675168
14-07-19 0:00,5.7,5.1,5.4,5.2,1561316
11-07-19 0:00,5.8,5.3,5.6,5.5,2114564
10-07-19 0:00,6.2,5.5,6,5.6,2736657
09-07-19 0:00,6,5.5,5.5,6,8404661
08-07-19 0:00,6.1,5.4,5.9,5.5,4224966
07-07-19 0:00,5.8,5.4,5.4,5.8,2907354
04-07-19 0:00,5.3,4.8,4.9,5.3,4552844
03-07-19 0:00,5,4.9,5,4.9,87792
02-07-19 0:00,5.1,4.8,4.8,5,777386
30-06-19 0:00,4.9,4.8,4.8,4.8,96034
27-06-19 0:00,4.9,4.8,4.8,4.8,152426
26-06-19 0:00,5.1,4.8,5,4.9,263540
25-06-19 0:00,5,4.9,4.9,4.9,554992
24-06-19 0:00,5.1,4.7,4.7,4.9,658773
23-06-19 0:00,4.8,4.7,4.8,4.7,75007
20-06-19 0:00,4.8,4.7,4.7,4.7,107798
19-06-19 0:00,4.8,4.6,4.7,4.7,163747
18-06-19 0:00,4.8,4.7,4.7,4.7,105692
17-06-19 0:00,4.8,4.7,4.7,4.7,61501
16-06-19 0:00,4.8,4.7,4.7,4.7,44812
13-06-19 0:00,4.8,4.7,4.8,4.7,144574
12-06-19 0:00,5,4.7,4.8,4.9,157530
11-06-19 0:00,5,4.8,4.8,4.9,231744
10-06-19 0:00,4.8,4.6,4.7,4.7,242889
09-06-19 0:00,4.7,4.6,4.6,4.6,78065
30-05-19 0:00,4.7,4.6,4.6,4.6,33330
29-05-19 0:00,4.7,4.5,4.6,4.6,117464
28-05-19 0:00,4.6,4.5,4.5,4.6,158489
27-05-19 0:00,4.6,4.5,4.5,4.6,43579
26-05-19 0:00,4.6,4.5,4.5,4.5,25070
23-05-19 0:00,4.6,4.5,4.5,4.5,33029
22-05-19 0:00,4.5,4.5,4.5,4.5,25186
21-05-19 0:00,4.6,4.5,4.5,4.5,10479
20-05-19 0:00,4.5,4.5,4.5,4.5,219841
19-05-19 0:00,4.6,4.4,4.5,4.5,75606
16-05-19 0:00,4.5,4.4,4.4,4.5,1896
15-05-19 0:00,4.5,4.4,4.4,4.4,96290
14-05-19 0:00,4.5,4.3,4.5,4.4,41937
13-05-19 0:00,4.5,4.4,4.4,4.4,72511
12-05-19 0:00,4.5,4.4,4.4,4.4,6332
09-05-19 0:00,4.5,4.2,4.4,4.4,394469
08-05-19 0:00,4.5,4.3,4.5,4.4,116980
07-05-19 0:00,4.6,4.5,4.6,4.5,137224
06-05-19 0:00,4.7,4.5,4.6,4.6,217745
05-05-19 0:00,4.7,4.4,4.4,4.6,92645
02-05-19 0:00,4.5,4.4,4.4,4.5,80920
30-04-19 0:00,4.5,4.4,4.4,4.4,60803
29-04-19 0:00,4.5,4.4,4.5,4.4,78211
28-04-19 0:00,4.4,4.3,4.4,4.3,10864
25-04-19 0:00,4.5,4.4,4.4,4.4,4610
24-04-19 0:00,4.5,4.3,4.4,4.4,109334
23-04-19 0:00,4.5,4.4,4.4,4.4,95069
21-04-19 0:00,4.5,4.4,4.4,4.4,47355
18-04-19 0:00,4.5,4.3,4.3,4.4,62888
17-04-19 0:00,4.4,4.3,4.4,4.3,3553
16-04-19 0:00,4.4,4.3,4.3,4.3,21258
15-04-19 0:00,4.4,4.3,4.4,4.3,43999
11-04-19 0:00,4.4,4.3,4.4,4.3,7292
10-04-19 0:00,4.4,4.2,4.3,4.3,348530
09-04-19 0:00,4.4,4.3,4.3,4.3,115956
08-04-19 0:00,4.4,4.3,4.4,4.3,152121
07-04-19 0:00,4.4,4.3,4.4,4.4,175392
04-04-19 0:00,4.5,4.4,4.4,4.5,19068
03-04-19 0:00,4.5,4.4,4.4,4.4,25884
02-04-19 0:00,4.5,4.3,4.4,4.4,188665
01-04-19 0:00,4.5,4.4,4.4,4.4,71212
31-03-19 0:00,4.5,4.4,4.4,4.4,22578
28-03-19 0:00,4.6,4.4,4.6,4.4,63461
27-03-19 0:00,4.5,4.4,4.4,4.5,143877
25-03-19 0:00,4.5,4.3,4.5,4.4,78570
24-03-19 0:00,4.6,4.4,4.5,4.5,51974
21-03-19 0:00,4.6,4.5,4.5,4.5,55375
20-03-19 0:00,4.6,4.5,4.5,4.5,1657
19-03-19 0:00,4.6,4.4,4.5,4.5,32210
18-03-19 0:00,4.7,4.4,4.6,4.5,89928
14-03-19 0:00,4.7,4.6,4.6,4.7,74410
13-03-19 0:00,4.7,4.6,4.6,4.6,27549
12-03-19 0:00,4.7,4.6,4.7,4.6,86661
11-03-19 0:00,4.8,4.6,4.6,4.7,19045
10-03-19 0:00,4.8,4.6,4.6,4.7,25323
07-03-19 0:00,4.8,4.6,4.8,4.6,187822
06-03-19 0:00,4.9,4.7,4.8,4.7,60543
05-03-19 0:00,4.9,4.8,4.9,4.8,28367
04-03-19 0:00,4.9,4.7,4.8,4.8,39856
03-03-19 0:00,5,4.8,4.8,4.8,39841
27-02-19 0:00,5,4.8,4.9,4.8,123057
26-02-19 0:00,4.9,4.8,4.8,4.9,52899
25-02-19 0:00,5,4.8,4.9,4.9,19681
24-02-19 0:00,5,4.8,4.8,4.9,51620
20-02-19 0:00,5.1,4.9,5.1,4.9,10832
19-02-19 0:00,5,4.9,4.9,4.9,29525
18-02-19 0:00,5.1,4.8,5,4.9,187652
17-02-19 0:00,5.1,5,5,5,248948
14-02-19 0:00,5.1,4.9,5,5,34909
13-02-19 0:00,5,4.9,5,4.9,151388
12-02-19 0:00,5.2,4.9,4.9,4.9,32646
11-02-19 0:00,5.2,4.9,5.2,4.9,126246
10-02-19 0:00,5.3,4.9,5.3,5,338541
07-02-19 0:00,5.4,5,5.4,5.1,118696
06-02-19 0:00,5.3,5,5.3,5,321204
05-02-19 0:00,5.2,5,5,5,14546
04-02-19 0:00,5.2,5.1,5.2,5.1,57680
03-02-19 0:00,5.3,5.1,5.2,5.1,221741
31-01-19 0:00,5.3,5.1,5.3,5.2,335072
30-01-19 0:00,5.5,5.3,5.4,5.3,111495
29-01-19 0:00,5.5,5.3,5.3,5.3,351519
28-01-19 0:00,5.5,5.3,5.3,5.3,169738
27-01-19 0:00,5.5,5.3,5.5,5.3,372139
24-01-19 0:00,5.6,5.5,5.5,5.5,322449
23-01-19 0:00,5.6,5.3,5.4,5.6,830179
22-01-19 0:00,5.6,5.3,5.5,5.4,267164
21-01-19 0:00,5.8,5.6,5.6,5.6,872595
20-01-19 0:00,5.5,5.1,5.1,5.5,778264
17-01-19 0:00,5.2,5,5.1,5,358984
16-01-19 0:00,5.2,5,5.1,5.1,190596
15-01-19 0:00,5.2,5,5.2,5,152974
14-01-19 0:00,5.2,5,5.2,5.1,423114
13-01-19 0:00,5.2,5,5.1,5.2,164231
10-01-19 0:00,5.3,5.1,5.2,5.2,153494
09-01-19 0:00,5.4,5.2,5.4,5.2,297681
08-01-19 0:00,5.4,5.1,5.2,5.4,457049
07-01-19 0:00,5.3,4.9,4.9,5.2,330388
06-01-19 0:00,5,4.7,4.7,4.9,432548
03-01-19 0:00,4.7,4.5,4.5,4.6,159153
02-01-19 0:00,4.6,4.4,4.5,4.5,30220
01-01-19 0:00,4.6,4.4,4.5,4.5,56916
30-12-20 0:00,6.1,5.9,6.1,6,1287797
29-12-20 0:00,6.3,6,6.2,6,1348470
28-12-20 0:00,6.2,5.9,5.9,6.1,2424350
27-12-20 0:00,6,5.8,5.9,5.9,1241056
24-12-20 0:00,5.9,5.6,5.6,5.8,869684
23-12-20 0:00,5.8,5.6,5.7,5.7,1395532
22-12-20 0:00,5.9,5.6,5.7,5.7,1062368
21-12-20 0:00,5.9,5.7,5.9,5.7,804571
20-12-20 0:00,6,5.8,6,5.8,1308129
17-12-20 0:00,6.2,6,6.1,6,654174
15-12-20 0:00,6.2,5.9,5.9,6,1737442
14-12-20 0:00,6,5.9,6,5.9,1200484
13-12-20 0:00,6.1,5.9,6.1,5.9,1346913
10-12-20 0:00,6.2,6,6.1,6,1477204
09-12-20 0:00,6.3,6.1,6.2,6.1,1640319
08-12-20 0:00,6.3,6,6,6.1,1170191
07-12-20 0:00,6.2,5.9,6.1,6,2079688
06-12-20 0:00,6.3,6,6.3,6,1790666
03-12-20 0:00,6.3,6.1,6.1,6.1,1540722
02-12-20 0:00,6.3,6,6.2,6.1,2103333
01-12-20 0:00,6.3,6.1,6.2,6.1,1503031
30-11-20 0:00,6.5,6.1,6.5,6.2,2617333
29-11-20 0:00,6.7,6.3,6.5,6.4,2953085
26-11-20 0:00,6.7,6.3,6.5,6.5,3467374
25-11-20 0:00,6.7,6.2,6.7,6.3,4201219
24-11-20 0:00,6.7,6.3,6.4,6.6,3857081
23-11-20 0:00,6.3,5.5,6,6.1,3505579
22-11-20 0:00,6.5,5.9,6.4,6,3280684
19-11-20 0:00,6.8,6.2,6.7,6.3,3845482
18-11-20 0:00,6.8,6.4,6.7,6.6,6212874
17-11-20 0:00,7.4,6.8,7.2,6.9,8644085
16-11-20 0:00,7.6,7,7.4,7.2,16106172
15-11-20 0:00,7.3,6.6,6.7,7.3,10132848
12-11-20 0:00,7.2,6.7,7.1,6.7,6354368
11-11-20 0:00,7.1,6.7,6.7,7,10118428
10-11-20 0:00,6.8,6.4,6.5,6.7,4208858
09-11-20 0:00,6.8,6.4,6.7,6.5,4139855
08-11-20 0:00,6.8,6.4,6.4,6.6,4670791
05-11-20 0:00,6.5,6.2,6.3,6.4,4078565
04-11-20 0:00,6.5,6.2,6.5,6.2,1799171
03-11-20 0:00,6.6,6.3,6.5,6.4,2457639
02-11-20 0:00,6.8,6.4,6.6,6.4,3686667
01-11-20 0:00,6.8,6.5,6.7,6.6,5930934
29-10-20 0:00,6.9,6.4,6.6,6.4,6421354
28-10-20 0:00,6.3,5.9,6,6.3,5468693
27-10-20 0:00,6.2,5.8,6,5.8,4360772
25-10-20 0:00,6,5.8,5.9,5.9,3122828
22-10-20 0:00,5.9,5.6,5.6,5.7,2052086
21-10-20 0:00,5.8,5.6,5.8,5.6,1887451
20-10-20 0:00,6.1,5.7,6,5.7,2381018
19-10-20 0:00,5.9,5.4,5.6,5.9,4310383
18-10-20 0:00,5.9,5.5,5.9,5.6,2269315
15-10-20 0:00,6.2,5.7,6,5.8,2967118
14-10-20 0:00,6.4,5.7,6.3,5.8,2759713
13-10-20 0:00,6.6,6.1,6.4,6.3,3502919
12-10-20 0:00,7.2,6.3,7,6.3,5265353
11-10-20 0:00,6.9,6.3,6.4,6.9,5921982
08-10-20 0:00,6.6,6.2,6.3,6.3,6438253
07-10-20 0:00,6.1,5.7,5.7,6.1,4931965
06-10-20 0:00,5.8,5.6,5.7,5.6,1623232
05-10-20 0:00,5.8,5.5,5.8,5.7,2300973
04-10-20 0:00,6.1,5.7,6,5.7,2082189
01-10-20 0:00,6.2,5.7,6,6,4672322
30-09-20 0:00,5.9,5.4,5.4,5.9,7146732
29-09-20 0:00,5.5,5.2,5.2,5.4,3166516
28-09-20 0:00,5.4,5.1,5.1,5.2,3690552
27-09-20 0:00,5.3,5,5.2,5.1,3214513
24-09-20 0:00,5.5,5.1,5.4,5.2,2917450
23-09-20 0:00,5.4,4.8,5,5.3,4786055
22-09-20 0:00,5.4,4.9,5.2,5,3326195
21-09-20 0:00,5.1,4.6,4.6,5.1,10025996
20-09-20 0:00,4.7,4.5,4.5,4.7,979517
17-09-20 0:00,4.6,4.5,4.5,4.5,888957
16-09-20 0:00,4.7,4.5,4.6,4.5,887589
15-09-20 0:00,4.7,4.5,4.7,4.6,2040185
14-09-20 0:00,4.7,4.6,4.6,4.6,852800
13-09-20 0:00,4.7,4.5,4.5,4.6,1071843
10-09-20 0:00,4.6,4.4,4.5,4.5,227301
09-09-20 0:00,4.6,4.4,4.6,4.5,302992
08-09-20 0:00,4.6,4.4,4.6,4.5,1523449
07-09-20 0:00,4.7,4.5,4.6,4.6,1132828
06-09-20 0:00,0,0,0,4.5,0
03-09-20 0:00,4.6,4.4,4.4,4.5,489851
02-09-20 0:00,4.5,4.4,4.5,4.4,232562
01-09-20 0:00,4.7,4.5,4.6,4.6,585832
31-08-20 0:00,4.7,4.6,4.7,4.6,457148
27-08-20 0:00,4.7,4.6,4.6,4.6,429290
26-08-20 0:00,4.7,4.5,4.6,4.6,763285
25-08-20 0:00,4.7,4.5,4.6,4.6,637621
24-08-20 0:00,4.7,4.5,4.6,4.5,858322
23-08-20 0:00,4.9,4.5,4.8,4.6,1699272
20-08-20 0:00,4.9,4.7,4.8,4.8,852763
19-08-20 0:00,5,4.7,4.7,4.8,1504368
18-08-20 0:00,4.9,4.6,4.7,4.7,1323469
17-08-20 0:00,5,4.6,4.7,4.8,2554171
16-08-20 0:00,4.6,4.2,4.2,4.6,2481973
13-08-20 0:00,4.3,4.1,4.1,4.2,1137185
12-08-20 0:00,4.1,4.1,4.1,4.1,1341592
10-08-20 0:00,4.3,4.1,4.2,4.1,2285416
09-08-20 0:00,4.3,4.1,4.1,4.2,1292933
06-08-20 0:00,4.2,4.1,4.1,4.1,2653824
05-08-20 0:00,4.1,4.1,4.1,4.1,360439
04-08-20 0:00,4.1,4.1,4.1,4.1,15217
03-08-20 0:00,4.1,4.1,4.1,4.1,26205
30-07-20 0:00,4.1,4.1,4.1,4.1,3737
29-07-20 0:00,4.1,4.1,4.1,4.1,1803
28-07-20 0:00,4.1,4.1,4.1,4.1,1
27-07-20 0:00,4.1,4.1,4.1,4.1,775
26-07-20 0:00,4.1,4.1,4.1,4.1,3100
23-07-20 0:00,4.1,4.1,4.1,4.1,10053
22-07-20 0:00,0,0,0,4.1,0
21-07-20 0:00,4.1,4.1,4.1,4.1,13100
20-07-20 0:00,4.1,4.1,4.1,4.1,460
19-07-20 0:00,4.1,4.1,4.1,4.1,760
16-07-20 0:00,4.1,4.1,4.1,4.1,500
15-07-20 0:00,4.1,4.1,4.1,4.1,18276
14-07-20 0:00,4.1,4.1,4.1,4.1,3330
13-07-20 0:00,4.1,4.1,4.1,4.1,6088
12-07-20 0:00,4.1,4.1,4.1,4.1,28600
09-07-20 0:00,4.1,4.1,4.1,4.1,30075
08-07-20 0:00,4.1,4.1,4.1,4.1,1255
07-07-20 0:00,4.1,4.1,4.1,4.1,21005
06-07-20 0:00,4.1,4.1,4.1,4.1,66485
05-07-20 0:00,4.1,4.1,4.1,4.1,1500
02-07-20 0:00,0,0,0,4.1,0
30-06-20 0:00,4.1,4.1,4.1,4.1,15
29-06-20 0:00,0,0,0,4.1,0
28-06-20 0:00,4.1,4.1,4.1,4.1,1401
25-06-20 0:00,0,0,0,4.1,0
24-06-20 0:00,0,0,0,4.1,0
23-06-20 0:00,0,0,0,4.1,0
22-06-20 0:00,0,0,0,4.1,0
21-06-20 0:00,0,0,0,4.1,0
18-06-20 0:00,0,0,0,4.1,0
17-06-20 0:00,0,0,0,4.1,0
16-06-20 0:00,0,0,0,4.1,0
15-06-20 0:00,4.1,4.1,4.1,4.1,178
14-06-20 0:00,4.1,4.1,4.1,4.1,11500
11-06-20 0:00,4.1,4.1,4.1,4.1,20000
10-06-20 0:00,0,0,0,4.1,0
09-06-20 0:00,0,0,0,4.1,0
08-06-20 0:00,4.1,4.1,4.1,4.1,400
07-06-20 0:00,4.1,4.1,4.1,4.1,1000
04-06-20 0:00,4.1,4.1,4.1,4.1,22050
03-06-20 0:00,4.1,4.1,4.1,4.1,200
02-06-20 0:00,4.1,4.1,4.1,4.1,10849
01-06-20 0:00,4.1,4.1,4.1,4.1,6219
31-05-20 0:00,4.1,4.1,4.1,4.1,44681
25-03-20 0:00,4.1,4.1,4.1,4.1,11670
24-03-20 0:00,4.1,4.1,4.1,4.1,61301
23-03-20 0:00,4.1,4.1,4.1,4.1,114124
22-03-20 0:00,4.2,4.1,4.1,4.1,327912
19-03-20 0:00,4,4,4,4,200
18-03-20 0:00,4.1,3.9,4.1,3.9,355041
16-03-20 0:00,4.3,3.9,4.3,4,528998
15-03-20 0:00,4.2,4.1,4.2,4.1,352319
12-03-20 0:00,4.3,4.2,4.3,4.3,264122
11-03-20 0:00,4.3,4.2,4.2,4.3,213365
10-03-20 0:00,4.3,4.1,4.2,4.2,198856
09-03-20 0:00,4.4,4,4.4,4.1,313335
08-03-20 0:00,4.5,4.3,4.5,4.4,174260
05-03-20 0:00,4.6,4.4,4.5,4.5,59034
04-03-20 0:00,4.6,4.5,4.6,4.5,224405
03-03-20 0:00,4.6,4.5,4.5,4.6,28875
02-03-20 0:00,4.5,4.4,4.5,4.5,81079
01-03-20 0:00,4.5,4.4,4.5,4.4,180352
27-02-20 0:00,4.6,4.5,4.6,4.5,273178
26-02-20 0:00,4.7,4.6,4.6,4.6,155363
25-02-20 0:00,4.8,4.6,4.7,4.6,234750
24-02-20 0:00,4.7,4.6,4.7,4.6,345685
23-02-20 0:00,4.8,4.6,4.8,4.7,671001
20-02-20 0:00,4.9,4.7,4.9,4.8,799132
19-02-20 0:00,4.9,4.7,4.7,4.9,715868
18-02-20 0:00,4.9,4.7,4.8,4.8,802336
17-02-20 0:00,4.8,4.7,4.8,4.7,115899
16-02-20 0:00,4.8,4.7,4.7,4.8,219560
13-02-20 0:00,4.9,4.7,4.8,4.7,448197
12-02-20 0:00,4.8,4.6,4.6,4.8,688236
11-02-20 0:00,4.7,4.5,4.6,4.6,504338
10-02-20 0:00,4.6,4.5,4.5,4.5,220297
09-02-20 0:00,4.6,4.5,4.5,4.5,710204
06-02-20 0:00,4.6,4.5,4.5,4.5,356889
05-02-20 0:00,4.6,4.5,4.5,4.5,546099
04-02-20 0:00,4.6,4.4,4.4,4.5,538164
03-02-20 0:00,4.5,4.4,4.4,4.4,298373
02-02-20 0:00,4.5,4.4,4.4,4.4,15401
30-01-20 0:00,4.5,4.4,4.4,4.4,57288
29-01-20 0:00,4.5,4.4,4.4,4.4,40605
28-01-20 0:00,4.5,4.4,4.4,4.4,93890
27-01-20 0:00,4.5,4.4,4.4,4.4,208317
26-01-20 0:00,4.5,4.4,4.4,4.4,69852
23-01-20 0:00,4.5,4.4,4.4,4.5,361887
22-01-20 0:00,4.4,4.3,4.3,4.4,406628
21-01-20 0:00,4.5,4.3,4.3,4.4,201550
20-01-20 0:00,4.5,4.4,4.4,4.4,207708
19-01-20 0:00,4.5,4.3,4.3,4.4,301644
16-01-20 0:00,4.3,4.2,4.3,4.3,66465
15-01-20 0:00,4.3,4.2,4.3,4.3,224138
14-01-20 0:00,4.3,4.1,4.2,4.2,255620
13-01-20 0:00,4.2,4.2,4.2,4.2,68246
12-01-20 0:00,4.3,4.2,4.3,4.3,558694
09-01-20 0:00,4.3,4.2,4.3,4.3,325089
08-01-20 0:00,4.3,4.2,4.2,4.3,206742
07-01-20 0:00,4.3,4.2,4.3,4.3,212417
06-01-20 0:00,4.4,4.3,4.3,4.3,178009
05-01-20 0:00,4.4,4.3,4.3,4.3,239379
02-01-20 0:00,4.3,4.2,4.2,4.3,232518
01-01-20 0:00,4.3,4.2,4.2,4.3,189054
30-12-21 0:00,6.4,6.2,6.3,6.2,504433
29-12-21 0:00,6.4,6.2,6.3,6.3,190078
28-12-21 0:00,6.3,6.1,6.2,6.3,405009
27-12-21 0:00,6.3,6.2,6.3,6.2,235782
26-12-21 0:00,6.4,6.2,6.3,6.2,350769
23-12-21 0:00,6.5,6.3,6.4,6.3,283643
22-12-21 0:00,6.5,6.4,6.4,6.4,162579
21-12-21 0:00,6.5,6.4,6.5,6.4,389047
20-12-21 0:00,6.5,6.4,6.4,6.5,465218
19-12-21 0:00,6.5,6.3,6.5,6.5,1015043
15-12-21 0:00,6.6,6.4,6.5,6.5,433803
14-12-21 0:00,6.6,6.5,6.6,6.5,213656
13-12-21 0:00,6.6,6.5,6.6,6.5,295467
12-12-21 0:00,6.7,6.5,6.6,6.5,545239
09-12-21 0:00,6.7,6.5,6.7,6.6,362245
08-12-21 0:00,6.7,6.6,6.6,6.6,585408
07-12-21 0:00,6.7,6.6,6.7,6.7,605104
06-12-21 0:00,6.7,6.5,6.7,6.6,727426
05-12-21 0:00,6.7,6.5,6.6,6.7,728776
02-12-21 0:00,6.6,6.4,6.6,6.5,400814
01-12-21 0:00,6.6,6.4,6.6,6.5,700387
30-11-21 0:00,6.6,6.4,6.5,6.5,502665
29-11-21 0:00,6.6,6.5,6.5,6.5,438076
28-11-21 0:00,6.6,6.4,6.6,6.5,569106
25-11-21 0:00,6.7,6.5,6.7,6.6,632836
24-11-21 0:00,6.8,6.6,6.7,6.6,424336
23-11-21 0:00,6.8,6.6,6.8,6.7,1057035
22-11-21 0:00,6.9,6.7,6.8,6.8,1318281
21-11-21 0:00,6.9,6.7,6.7,6.8,2506020
18-11-21 0:00,6.8,6.6,6.7,6.6,1741627
17-11-21 0:00,6.7,6.5,6.6,6.6,658527
16-11-21 0:00,6.6,6.4,6.5,6.5,876106
15-11-21 0:00,6.6,6.4,6.6,6.4,1403628
14-11-21 0:00,6.7,6.6,6.7,6.6,969328
11-11-21 0:00,6.8,6.7,6.7,6.7,227366
